Secchi Depth(m),Depth(m),DO(mg/l),Temperature (deg cels),Salinity(ppt),pH,Turbidity(NTU),Phosphate,Ammonium,Nitrate+Nitrite,Chlorophyll-a (ug/l),year,month,day,Julian Year,decimal year,sin(month),cos(month),DIN,N/P,ATemp_mean,ATemp_max,ATemp_min,RH_mean,RH_max,RH_min,BP_mean,BP_max,BP_min,WSpd_mean,WSpd_max,WSpd_min,MaxWSpd_mean,MaxWSpd_max,MaxWSpd_min,Wdir_mean,Wdir_max,Wdir_min,SDWDir_mean,SDWDir_max,SDWDir_min,TotPAR_mean,TotPAR_max,TotPAR_min,TotPrcp_mean,TotPrcp_max,TotPrcp_min,ATemp_mean_1dlag,ATemp_max_1dlag,ATemp_min_1dlag,RH_mean_1dlag,RH_max_1dlag,RH_min_1dlag,BP_mean_1dlag,BP_max_1dlag,BP_min_1dlag,WSpd_mean_1dlag,WSpd_max_1dlag,WSpd_min_1dlag,MaxWSpd_mean_1dlag,MaxWSpd_max_1dlag,MaxWSpd_min_1dlag,Wdir_mean_1dlag,Wdir_max_1dlag,Wdir_min_1dlag,SDWDir_mean_1dlag,SDWDir_max_1dlag,SDWDir_min_1dlag,TotPAR_mean_1dlag,TotPAR_max_1dlag,TotPAR_min_1dlag,TotPrcp_mean_1dlag,TotPrcp_max_1dlag,TotPrcp_min_1dlag,ATemp_mean_2dlag,ATemp_max_2dlag,ATemp_min_2dlag,RH_mean_2dlag,RH_max_2dlag,RH_min_2dlag,BP_mean_2dlag,BP_max_2dlag,BP_min_2dlag,WSpd_mean_2dlag,WSpd_max_2dlag,WSpd_min_2dlag,MaxWSpd_mean_2dlag,MaxWSpd_max_2dlag,MaxWSpd_min_2dlag,Wdir_mean_2dlag,Wdir_max_2dlag,Wdir_min_2dlag,SDWDir_mean_2dlag,SDWDir_max_2dlag,SDWDir_min_2dlag,TotPAR_mean_2dlag,TotPAR_max_2dlag,TotPAR_min_2dlag,TotPrcp_mean_2dlag,TotPrcp_max_2dlag,TotPrcp_min_2dlag,ATemp_mean_3dlag,ATemp_max_3dlag,ATemp_min_3dlag,RH_mean_3dlag,RH_max_3dlag,RH_min_3dlag,BP_mean_3dlag,BP_max_3dlag,BP_min_3dlag,WSpd_mean_3dlag,WSpd_max_3dlag,WSpd_min_3dlag,MaxWSpd_mean_3dlag,MaxWSpd_max_3dlag,MaxWSpd_min_3dlag,Wdir_mean_3dlag,Wdir_max_3dlag,Wdir_min_3dlag,SDWDir_mean_3dlag,SDWDir_max_3dlag,SDWDir_min_3dlag,TotPAR_mean_3dlag,TotPAR_max_3dlag,TotPAR_min_3dlag,TotPrcp_mean_3dlag,TotPrcp_max_3dlag,TotPrcp_min_3dlag,ATemp_mean_4dlag,ATemp_max_4dlag,ATemp_min_4dlag,RH_mean_4dlag,RH_max_4dlag,RH_min_4dlag,BP_mean_4dlag,BP_max_4dlag,BP_min_4dlag,WSpd_mean_4dlag,WSpd_max_4dlag,WSpd_min_4dlag,MaxWSpd_mean_4dlag,MaxWSpd_max_4dlag,MaxWSpd_min_4dlag,Wdir_mean_4dlag,Wdir_max_4dlag,Wdir_min_4dlag,SDWDir_mean_4dlag,SDWDir_max_4dlag,SDWDir_min_4dlag,TotPAR_mean_4dlag,TotPAR_max_4dlag,TotPAR_min_4dlag,TotPrcp_mean_4dlag,TotPrcp_max_4dlag,TotPrcp_min_4dlag,ATemp_mean_5dlag,ATemp_max_5dlag,ATemp_min_5dlag,RH_mean_5dlag,RH_max_5dlag,RH_min_5dlag,BP_mean_5dlag,BP_max_5dlag,BP_min_5dlag,WSpd_mean_5dlag,WSpd_max_5dlag,WSpd_min_5dlag,MaxWSpd_mean_5dlag,MaxWSpd_max_5dlag,MaxWSpd_min_5dlag,Wdir_mean_5dlag,Wdir_max_5dlag,Wdir_min_5dlag,SDWDir_mean_5dlag,SDWDir_max_5dlag,SDWDir_min_5dlag,TotPAR_mean_5dlag,TotPAR_max_5dlag,TotPAR_min_5dlag,TotPrcp_mean_5dlag,TotPrcp_max_5dlag,TotPrcp_min_5dlag,ATemp_mean_6dlag,ATemp_max_6dlag,ATemp_min_6dlag,RH_mean_6dlag,RH_max_6dlag,RH_min_6dlag,BP_mean_6dlag,BP_max_6dlag,BP_min_6dlag,WSpd_mean_6dlag,WSpd_max_6dlag,WSpd_min_6dlag,MaxWSpd_mean_6dlag,MaxWSpd_max_6dlag,MaxWSpd_min_6dlag,Wdir_mean_6dlag,Wdir_max_6dlag,Wdir_min_6dlag,SDWDir_mean_6dlag,SDWDir_max_6dlag,SDWDir_min_6dlag,TotPAR_mean_6dlag,TotPAR_max_6dlag,TotPAR_min_6dlag,TotPrcp_mean_6dlag,TotPrcp_max_6dlag,TotPrcp_min_6dlag,ATemp_mean_7dlag,ATemp_max_7dlag,ATemp_min_7dlag,RH_mean_7dlag,RH_max_7dlag,RH_min_7dlag,BP_mean_7dlag,BP_max_7dlag,BP_min_7dlag,WSpd_mean_7dlag,WSpd_max_7dlag,WSpd_min_7dlag,MaxWSpd_mean_7dlag,MaxWSpd_max_7dlag,MaxWSpd_min_7dlag,Wdir_mean_7dlag,Wdir_max_7dlag,Wdir_min_7dlag,SDWDir_mean_7dlag,SDWDir_max_7dlag,SDWDir_min_7dlag,TotPAR_mean_7dlag,TotPAR_max_7dlag,TotPAR_min_7dlag,TotPrcp_mean_7dlag,TotPrcp_max_7dlag,TotPrcp_min_7dlag
1.6,0.5,9.5,10.9,29.4,8.5,3.4,0.003,0.017,0.01,0.4,2008,1,6,2008.013689,2008,0,1,0.027,9,11.82708333,17.9,7.6,97.91666667,104,83,1025.177083,1027,1024,1.679166667,4.4,0,2.44375,5.9,0,87.39583333,357,0,13.45833333,99,0,284.0052083,1171.3,0,0,0,0,9.607291667,17.1,2.9,82.82291667,100,62,1028.677083,1032,1024,2.420833333,5.6,0.7,3.529166667,7.1,1.1,76.92708333,347,15,10.07291667,27,4,254.2989583,1072.9,0,0,0,0,4.208333333,12.1,-1.9,53.21875,64,40,1036.302083,1040,1033,2.457291667,3.9,0.8,3.782291667,5.9,1.5,92.83333333,359,0,15.9375,84,6,232.840625,1195.8,0,0,0,0,1.044791667,8.1,-4.9,49.3125,68,23,1038.84375,1041,1037,3.153125,4.5,1.1,4.957291667,8.1,1.3,81.65625,359,1,13.44791667,34,7,280.4802083,1137.9,0,0,0,0,1.883333333,4.9,-2,40.65625,61,28,1033.25,1039,1029,4.610416667,7.6,1.6,7.526041667,11.8,2.2,329.1041667,359,0,14.125,21,4,290.7604167,1132.9,0,0,0,0,11.17083333,15.5,3.9,56.73958333,92,26,1024.125,1030,1020,3.840625,7.4,0.4,5.927083333,12,0.8,322.0104167,358,2,14.20833333,58,3,286.246875,1128.2,0,0,0,0,15.71458333,19.2,12.2,74.05208333,99,40,1017.875,1020,1016,2.726041667,5.6,1,4.109375,7.7,1.6,82.875,358,0,10.94791667,24,6,221.1614583,1140.1,0,0,0,0,20.596875,23.6,17.1,98.65625,103,90,1014.708333,1017,1012,3.2875,6.6,0,5.116666667,9.5,0.3,230.2604167,348,176,13.23958333,99,5,176.9489583,917.2,0,0.016666667,1.3,0
1.4,1.5,8.33,15.8,15.4,8.4,3.2,0.002,0.033,0.196,2.4,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.229,114.5,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
0.9,1.6,7.75,16.8,2.4,7.7,7.6,0.009,0.043,0.436,2.9,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.479,53.22222222,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
0.8,1.5,7.03,16.7,7.2,8,11.5,0.012,0.069,0.196,5.6,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.265,22.08333333,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
0.8,1.5,7.03,16.7,7.2,8,11.5,0.002,0.094,0.173,7.4,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.267,133.5,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
2.5,6.4,7.14,16,30.4,8.3,4.3,0.002,0.014,0.059,3.1,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.073,36.5,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
1.3,1.3,8.24,16.2,12,8.3,5.6,0.002,0.022,0.226,4.2,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.248,124,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
1.2,1.7,7.3,16.7,18.5,8.1,6.6,0.002,0.03,0.138,3.4,2008,2,11,2008.112252,2008.083333,0.5,0.866025404,0.168,84,12.49791667,19.4,6.1,69.52083333,104,28,1024,1027,1021,2.241666667,5.1,0.5,3.117708333,8.2,0.8,72.48958333,353,1,8.541666667,96,1,355.5666667,1375.5,0,0,0,0,14.57604167,22.1,9.2,58.8125,101,13,1024.572917,1027,1022,2.982291667,5.8,0.2,4.617708333,9.2,0.7,111.7708333,359,1,13.84375,79,2,365.2708333,1348.6,0,0,0,0,15.43229167,22.6,9.1,85.88541667,104,52,1018.614583,1022,1017,1.657291667,4.6,0,2.501041667,6.1,0,174.9479167,351,0,23.67708333,94,0,330.6625,1496.2,0,0,0,0,12.88229167,17.9,5.3,83.72916667,99,64,1016.416667,1018,1015,2.314583333,5.4,0.2,3.378125,7.4,0.7,203.4375,359,0,14.70833333,66,2,357.2322917,1323.9,0,0,0,0,12.61875,15.6,8.7,75.04166667,92,57,1015.614583,1018,1014,2.230208333,3.5,0.7,3.386458333,5.1,1.6,173.3854167,359,2,13,53,4,162.1833333,791.3,0,0,0,0,19.796875,24.2,14.4,95.23958333,103,82,1013.53125,1016,1011,4.638541667,8.1,1.6,6.919791667,12.5,2.1,210.21875,303,164,9.927083333,16,5,235.8385417,1494.3,0,0.016666667,1.3,0,18.646875,22.8,15.4,99.33333333,104,82,1019.322917,1021,1016,3.338541667,5.5,0.8,4.947916667,9,1.1,132.21875,171,43,9.90625,17,3,290.6510417,1321.1,0,0,0,0,15.80104167,22.4,9.7,93.16666667,104,70,1021.260417,1023,1020,1.873958333,4.5,0.5,2.694791667,6,0.8,89.40625,212,5,11.02083333,33,2,338.1385417,1314.4,0,0,0,0
0.8,1.8,9.35,15.6,6.6,7.5,3.1,0.003,0.067,0.191,3.1,2008,3,11,2008.19165,2008.166667,0.866025404,0.5,0.258,86,14.31979167,19.3,10,92.13541667,103,60,1018.5625,1023,1015,2.211458333,4.1,0.9,3.304166667,7,1.4,62.63541667,357,2,10.86458333,36,3,227.059375,1141.2,0.8,0.041666667,1.8,0,13.05,18.5,7.5,76.8125,95,53,1025.75,1028,1023,2.365625,4.8,0,3.472916667,7.5,0.2,113.4166667,360,0,15.15625,103,5,450.9208333,1617.7,9.1,0,0,0,9.403125,14.5,4.2,67.92708333,93,36,1027.260417,1029,1025,2.386458333,4.1,0.7,3.583333333,6.4,1.2,119.2604167,359,3,12.91666667,46,2,466.79375,1593.6,0,0,0,0,10.021875,14.2,5.7,61.69791667,87,37,1018.322917,1025,1009,5.257291667,9.1,0,8.816666667,15,0.2,293.2708333,353,262,16.4375,99,1,457.2239583,1575.6,0,0,0,0,17.20625,18.6,14.3,99.01041667,102,80,1006.635417,1012,1002,4.7875,10.9,2,7.286458333,17.2,3,178.4895833,269,81,11.65625,62,7,52.63958333,281.5,0,0.623958333,16.3,0,12.40416667,18.5,6.2,89.23958333,104,55,1015.59375,1018,1011,2.371875,6.4,0,3.565625,8.4,0,119.1354167,357,0,16.22916667,101,0,286.5322917,1571.7,0,0.005208333,0.5,0,11.26145833,17.1,5.6,77.19791667,100,54,1015.75,1018,1013,2.76875,6.5,0.1,4.472916667,8.6,0.7,263.21875,359,6,18.76041667,88,3,441.9927083,1566.7,0.2,0,0,0,18.24270833,20.7,13.6,91.92708333,101,75,1011.03125,1014,1008,6.211458333,9.2,3.9,9.428125,14.9,6.3,209.4375,282,145,10.36458333,15,7,111.7,733.5,0,0.0625,0.8,0
0.8,1.8,9.33,15.3,7.4,7.8,3.9,0.004,0.054,0.208,3.4,2008,3,11,2008.19165,2008.166667,0.866025404,0.5,0.262,65.5,14.31979167,19.3,10,92.13541667,103,60,1018.5625,1023,1015,2.211458333,4.1,0.9,3.304166667,7,1.4,62.63541667,357,2,10.86458333,36,3,227.059375,1141.2,0.8,0.041666667,1.8,0,13.05,18.5,7.5,76.8125,95,53,1025.75,1028,1023,2.365625,4.8,0,3.472916667,7.5,0.2,113.4166667,360,0,15.15625,103,5,450.9208333,1617.7,9.1,0,0,0,9.403125,14.5,4.2,67.92708333,93,36,1027.260417,1029,1025,2.386458333,4.1,0.7,3.583333333,6.4,1.2,119.2604167,359,3,12.91666667,46,2,466.79375,1593.6,0,0,0,0,10.021875,14.2,5.7,61.69791667,87,37,1018.322917,1025,1009,5.257291667,9.1,0,8.816666667,15,0.2,293.2708333,353,262,16.4375,99,1,457.2239583,1575.6,0,0,0,0,17.20625,18.6,14.3,99.01041667,102,80,1006.635417,1012,1002,4.7875,10.9,2,7.286458333,17.2,3,178.4895833,269,81,11.65625,62,7,52.63958333,281.5,0,0.623958333,16.3,0,12.40416667,18.5,6.2,89.23958333,104,55,1015.59375,1018,1011,2.371875,6.4,0,3.565625,8.4,0,119.1354167,357,0,16.22916667,101,0,286.5322917,1571.7,0,0.005208333,0.5,0,11.26145833,17.1,5.6,77.19791667,100,54,1015.75,1018,1013,2.76875,6.5,0.1,4.472916667,8.6,0.7,263.21875,359,6,18.76041667,88,3,441.9927083,1566.7,0.2,0,0,0,18.24270833,20.7,13.6,91.92708333,101,75,1011.03125,1014,1008,6.211458333,9.2,3.9,9.428125,14.9,6.3,209.4375,282,145,10.36458333,15,7,111.7,733.5,0,0.0625,0.8,0
0.7,2.7,8.61,15.4,4.1,7.5,5.2,0.006,0.049,0.279,4,2008,3,11,2008.19165,2008.166667,0.866025404,0.5,0.328,54.66666667,14.31979167,19.3,10,92.13541667,103,60,1018.5625,1023,1015,2.211458333,4.1,0.9,3.304166667,7,1.4,62.63541667,357,2,10.86458333,36,3,227.059375,1141.2,0.8,0.041666667,1.8,0,13.05,18.5,7.5,76.8125,95,53,1025.75,1028,1023,2.365625,4.8,0,3.472916667,7.5,0.2,113.4166667,360,0,15.15625,103,5,450.9208333,1617.7,9.1,0,0,0,9.403125,14.5,4.2,67.92708333,93,36,1027.260417,1029,1025,2.386458333,4.1,0.7,3.583333333,6.4,1.2,119.2604167,359,3,12.91666667,46,2,466.79375,1593.6,0,0,0,0,10.021875,14.2,5.7,61.69791667,87,37,1018.322917,1025,1009,5.257291667,9.1,0,8.816666667,15,0.2,293.2708333,353,262,16.4375,99,1,457.2239583,1575.6,0,0,0,0,17.20625,18.6,14.3,99.01041667,102,80,1006.635417,1012,1002,4.7875,10.9,2,7.286458333,17.2,3,178.4895833,269,81,11.65625,62,7,52.63958333,281.5,0,0.623958333,16.3,0,12.40416667,18.5,6.2,89.23958333,104,55,1015.59375,1018,1011,2.371875,6.4,0,3.565625,8.4,0,119.1354167,357,0,16.22916667,101,0,286.5322917,1571.7,0,0.005208333,0.5,0,11.26145833,17.1,5.6,77.19791667,100,54,1015.75,1018,1013,2.76875,6.5,0.1,4.472916667,8.6,0.7,263.21875,359,6,18.76041667,88,3,441.9927083,1566.7,0.2,0,0,0,18.24270833,20.7,13.6,91.92708333,101,75,1011.03125,1014,1008,6.211458333,9.2,3.9,9.428125,14.9,6.3,209.4375,282,145,10.36458333,15,7,111.7,733.5,0,0.0625,0.8,0
0.3,2.5,9.31,16.2,1,7.7,17,0.004,0.067,0.041,14.1,2008,3,11,2008.19165,2008.166667,0.866025404,0.5,0.108,27,14.31979167,19.3,10,92.13541667,103,60,1018.5625,1023,1015,2.211458333,4.1,0.9,3.304166667,7,1.4,62.63541667,357,2,10.86458333,36,3,227.059375,1141.2,0.8,0.041666667,1.8,0,13.05,18.5,7.5,76.8125,95,53,1025.75,1028,1023,2.365625,4.8,0,3.472916667,7.5,0.2,113.4166667,360,0,15.15625,103,5,450.9208333,1617.7,9.1,0,0,0,9.403125,14.5,4.2,67.92708333,93,36,1027.260417,1029,1025,2.386458333,4.1,0.7,3.583333333,6.4,1.2,119.2604167,359,3,12.91666667,46,2,466.79375,1593.6,0,0,0,0,10.021875,14.2,5.7,61.69791667,87,37,1018.322917,1025,1009,5.257291667,9.1,0,8.816666667,15,0.2,293.2708333,353,262,16.4375,99,1,457.2239583,1575.6,0,0,0,0,17.20625,18.6,14.3,99.01041667,102,80,1006.635417,1012,1002,4.7875,10.9,2,7.286458333,17.2,3,178.4895833,269,81,11.65625,62,7,52.63958333,281.5,0,0.623958333,16.3,0,12.40416667,18.5,6.2,89.23958333,104,55,1015.59375,1018,1011,2.371875,6.4,0,3.565625,8.4,0,119.1354167,357,0,16.22916667,101,0,286.5322917,1571.7,0,0.005208333,0.5,0,11.26145833,17.1,5.6,77.19791667,100,54,1015.75,1018,1013,2.76875,6.5,0.1,4.472916667,8.6,0.7,263.21875,359,6,18.76041667,88,3,441.9927083,1566.7,0.2,0,0,0,18.24270833,20.7,13.6,91.92708333,101,75,1011.03125,1014,1008,6.211458333,9.2,3.9,9.428125,14.9,6.3,209.4375,282,145,10.36458333,15,7,111.7,733.5,0,0.0625,0.8,0
